0 	31.9359 	-0.0273804 	4.37557e-13
0.000254254 	31.9359 	-0.027386 	7.63792e-11
0.000508509 	31.9359 	-0.0273916 	1.52321e-10
0.000762763 	31.9392 	-0.0275582 	-7.16424e-06
0.00101702 	31.9449 	-0.0278464 	-1.97477e-05
0.00127127 	31.9507 	-0.0281346 	-3.23312e-05
0.00152553 	31.9565 	-0.0284228 	-2.09149e-05
0.00177978 	31.9622 	-0.028711 	-8.34159e-06
0.00203403 	31.97 	-0.0290296 	1.5894e-10
0.00228829 	31.9815 	-0.029408 	8.29495e-11
0.00254254 	31.993 	-0.0297865 	6.95942e-12
0.0027968 	32.0046 	-0.0295553 	6.90698e-11
0.00305105 	32.0162 	-0.0292626 	1.45103e-10
0.00330531 	32.029 	-0.0292107 	-4.31132e-06
0.00355956 	32.0432 	-0.0294149 	-1.32097e-05
0.00381381 	32.0574 	-0.0296191 	-2.21081e-05
0.00406807 	32.0716 	-0.0298233 	-1.56765e-05
0.00432232 	32.0858 	-0.0300275 	-6.79433e-06
0.00457658 	32.1005 	-0.0303162 	1.65892e-10
0.00483083 	32.1173 	-0.0308802 	8.99048e-11
0.00508509 	32.1341 	-0.0314441 	1.39176e-11
0.00533934 	32.1511 	-0.0313871 	6.27086e-11
0.00559359 	32.168 	-0.0311909 	1.39478e-10
0.00584785 	32.1851 	-0.0312489 	-7.60656e-06
0.0061021 	32.2023 	-0.031678 	-2.63221e-05
0.00635636 	32.2196 	-0.0321071 	-4.50375e-05
0.00661061 	32.2369 	-0.0325362 	-3.49642e-05
0.00686486 	32.2541 	-0.0329653 	-1.63052e-05
0.00711912 	32.2714 	-0.0334369 	1.74452e-10
0.00737337 	32.289 	-0.0342033 	9.77599e-11
0.00762763 	32.3067 	-0.0349697 	2.10678e-11
0.00788188 	32.3244 	-0.0350846 	5.57066e-11
0.00813614 	32.3423 	-0.0349527 	1.32512e-10
0.00839039 	32.3603 	-0.0350742 	-9.12565e-06
0.00864464 	32.3786 	-0.0356966 	-3.62816e-05
0.0088989 	32.3969 	-0.036319 	-6.34375e-05
0.00915315 	32.4152 	-0.0369414 	-5.38263e-05
0.00940741 	32.4335 	-0.0375638 	-2.67852e-05
0.00966166 	32.4518 	-0.0381894 	1.81483e-10
0.00991592 	32.4706 	-0.0391481 	1.04786e-10
0.0101702 	32.4893 	-0.0401068 	2.80883e-11
0.0104244 	32.5083 	-0.0403823 	4.92232e-11
0.0106787 	32.5274 	-0.040263 	1.2689e-10
0.0109329 	32.5468 	-0.0403862 	-9.1592e-06
0.0111872 	32.567 	-0.041154 	-4.26634e-05
0.0114414 	32.5871 	-0.0419219 	-7.61675e-05
0.0116957 	32.6073 	-0.0426897 	-7.04774e-05
0.0119499 	32.6274 	-0.0434576 	-3.71551e-05
0.0122042 	32.6476 	-0.0442255 	-3.83278e-06
0.0124585 	32.6687 	-0.0453214 	1.13009e-10
0.0127127 	32.6899 	-0.04646 	3.5483e-11
0.012967 	32.7113 	-0.0468999 	4.25871e-11
0.0132212 	32.7329 	-0.0467499 	1.21117e-10
0.0134755 	32.7548 	-0.0468234 	-8.32003e-06
0.0137297 	32.7779 	-0.0476965 	-4.64078e-05
0.013984 	32.801 	-0.0485696 	-8.44956e-05
0.0142382 	32.8241 	-0.0494427 	-8.50302e-05
0.0144925 	32.8472 	-0.0503158 	-4.71947e-05
0.0147467 	32.8703 	-0.0511889 	-9.35919e-06
0.015001 	32.8945 	-0.0523891 	1.21382e-10
0.0152553 	32.919 	-0.0536968 	4.30257e-11
0.0155095 	32.9438 	-0.0543192 	3.54908e-11
0.0157638 	32.9688 	-0.054107 	1.14203e-10
0.016018 	32.9941 	-0.0540937 	-7.08737e-06
0.0162723 	33.0208 	-0.0550427 	-4.84647e-05
0.0165265 	33.0475 	-0.0559916 	-8.9842e-05
0.0167808 	33.0742 	-0.0569406 	-9.80216e-05
0.017035 	33.1009 	-0.0578895 	-5.69677e-05
0.0172893 	33.1276 	-0.0588385 	-1.59138e-05
0.0175435 	33.1554 	-0.0601057 	1.28787e-10
0.0177978 	33.1838 	-0.0615743 	5.02799e-11
0.0180521 	33.2123 	-0.0624085 	2.84059e-11
0.0183063 	33.2412 	-0.0621123 	1.07411e-10
0.0185606 	33.2704 	-0.0619879 	-5.77949e-06
0.0188148 	33.3011 	-0.0629931 	-4.95809e-05
0.0190691 	33.3318 	-0.0639983 	-9.33822e-05
0.0193233 	33.3625 	-0.0650036 	-0.000110076
0.0195776 	33.3932 	-0.0660088 	-6.66685e-05
0.0198318 	33.4239 	-0.067014 	-2.32614e-05
0.0200861 	33.4554 	-0.0683068 	1.36403e-10
0.0203403 	33.488 	-0.0699318 	5.76355e-11
0.0205946 	33.5206 	-0.0710149 	2.12913e-11
0.0208488 	33.5536 	-0.0706203 	1.00654e-10
0.0211031 	33.5868 	-0.0703709 	-4.59232e-06
0.0213574 	33.6218 	-0.0714207 	-5.02967e-05
0.0216116 	33.6567 	-0.0724705 	-9.6001e-05
0.0218659 	33.6917 	-0.0735204 	-0.000121794
0.0221201 	33.7266 	-0.0745702 	-7.65545e-05
0.0223744 	33.7615 	-0.07562 	-3.13153e-05
0.0226286 	33.7971 	-0.0768944 	1.44179e-10
0.0228829 	33.8339 	-0.078674 	6.50857e-11
0.0231371 	33.8708 	-0.0800493 	1.41293e-11
0.0233914 	33.9082 	-0.0795465 	9.39123e-11
0.0236456 	33.9457 	-0.0791661 	-3.64256e-06
0.0238999 	33.9851 	-0.0802547 	-5.09866e-05
