0 	6660.35
0.000254254 	6660.47
0.000508509 	6660.45
0.000762763 	6660.43
0.00101702 	6660.42
0.00127127 	6660.4
0.00152553 	6660.39
0.00177978 	6660.37
0.00203403 	6660.35
0.00228829 	6660.34
0.00254254 	6660.32
0.0027968 	6660.3
0.00305105 	6660.29
0.00330531 	6660.27
0.00355956 	6660.26
0.00381381 	6660.24
0.00406807 	6660.22
0.00432232 	6660.21
0.00457658 	6660.19
0.00483083 	6660.18
0.00508509 	6660.07
0.00533934 	6659.84
0.00559359 	6659.61
0.00584785 	6659.39
0.0061021 	6659.16
0.00635636 	6658.93
0.00661061 	6658.7
0.00686486 	6658.47
0.00711912 	6658.24
0.00737337 	6658.01
0.00762763 	6657.78
0.00788188 	6657.55
0.00813614 	6657.33
0.00839039 	6657.1
0.00864464 	6656.87
0.0088989 	6656.64
0.00915315 	6656.41
0.00940741 	6656.18
0.00966166 	6655.95
0.00991592 	6655.72
0.0101702 	6655.34
0.0104244 	6654.92
0.0106787 	6654.5
0.0109329 	6654.08
0.0111872 	6653.65
0.0114414 	6653.23
0.0116957 	6652.81
0.0119499 	6652.39
0.0122042 	6651.97
0.0124585 	6651.55
0.0127127 	6651.13
0.012967 	6650.71
0.0132212 	6650.29
0.0134755 	6649.87
0.0137297 	6649.45
0.013984 	6649.03
0.0142382 	6648.61
0.0144925 	6648.19
0.0147467 	6647.77
0.015001 	6647.32
0.0152553 	6646.78
0.0155095 	6646.24
0.0157638 	6645.7
0.016018 	6645.16
0.0162723 	6644.62
0.0165265 	6644.08
0.0167808 	6643.54
0.017035 	6643
0.0172893 	6642.47
0.0175435 	6641.93
0.0177978 	6641.39
0.0180521 	6640.85
0.0183063 	6640.31
0.0185606 	6639.77
0.0188148 	6639.23
0.0190691 	6638.69
0.0193233 	6638.15
0.0195776 	6637.61
0.0198318 	6637.07
0.0200861 	6636.47
0.0203403 	6635.84
0.0205946 	6635.21
0.0208488 	6634.58
0.0211031 	6633.95
0.0213574 	6633.32
0.0216116 	6632.68
0.0218659 	6632.05
0.0221201 	6631.42
0.0223744 	6630.79
0.0226286 	6630.16
0.0228829 	6629.53
0.0231371 	6628.89
0.0233914 	6628.26
0.0236456 	6627.63
0.0238999 	6627
0.0241542 	6626.37
0.0244084 	6625.74
0.0246627 	6625.1
0.0249169 	6624.47
0.0251712 	6623.72
0.0254254 	6622.97
0.0256797 	6622.22
0.0259339 	6621.47
0.0261882 	6620.72
0.0264424 	6619.97
0.0266967 	6619.22
0.026951 	6618.47
0.0272052 	6617.72
0.0274595 	6616.97
0.0277137 	6616.22
0.027968 	6615.47
0.0282222 	6614.72
0.0284765 	6613.98
0.0287307 	6613.23
0.028985 	6612.48
0.0292392 	6611.73
0.0294935 	6610.98
0.0297477 	6610.23
0.030002 	6609.41
0.0302563 	6608.5
0.0305105 	6607.59
0.0307648 	6606.68
0.031019 	6605.78
0.0312733 	6604.87
0.0315275 	6603.96
0.0317818 	6603.06
0.032036 	6602.15
0.0322903 	6601.24
0.0325445 	6600.33
0.0327988 	6599.43
0.0330531 	6598.52
0.0333073 	6597.61
0.0335616 	6596.71
0.0338158 	6595.8
0.0340701 	6594.89
0.0343243 	6593.99
0.0345786 	6593.08
0.0348328 	6592.17
0.0350871 	6591.09
0.0353413 	6589.98
0.0355956 	6588.88
0.0358498 	6587.77
0.0361041 	6586.67
0.0363584 	6585.56
0.0366126 	6584.46
0.0368669 	6583.35
0.0371211 	6582.25
0.0373754 	6581.14
0.0376296 	6580.04
0.0378839 	6578.93
0.0381381 	6577.83
0.0383924 	6576.72
0.0386466 	6575.62
0.0389009 	6574.51
0.0391552 	6573.41
0.0394094 	6572.3
0.0396637 	6571.2
0.0399179 	6570.02
0.0401722 	6568.68
0.0404264 	6567.34
0.0406807 	6566
0.0409349 	6564.66
0.0411892 	6563.32
0.0414434 	6561.98
0.0416977 	6560.64
0.041952 	6559.3
0.0422062 	6557.96
0.0424605 	6556.62
0.0427147 	6555.28
0.042969 	6553.94
0.0432232 	6552.6
0.0434775 	6551.26
0.0437317 	6549.92
0.043986 	6548.58
0.0442402 	6547.24
0.0444945 	6545.9
0.0447487 	6544.56
0.045003 	6543.03
0.0452573 	6541.41
0.0455115 	6539.8
0.0457658 	6538.18
0.04602 	6536.57
0.0462743 	6534.95
0.0465285 	6533.34
0.0467828 	6531.72
0.047037 	6530.11
0.0472913 	6528.49
0.0475455 	6526.88
0.0477998 	6525.26
0.0480541 	6523.65
0.0483083 	6522.03
0.0485626 	6520.42
0.0488168 	6518.8
0.0490711 	6517.19
0.0493253 	6515.57
0.0495796 	6513.96
0.0498338 	6512.3
0.0500881 	6510.36
0.0503423 	6508.42
0.0505966 	6506.48
0.0508509 	6504.54
0.0511051 	6502.61
0.0513594 	6500.67
0.0516136 	6498.73
0.0518679 	6496.79
0.0521221 	6494.85
0.0523764 	6492.91
0.0526306 	6490.97
0.0528849 	6489.03
0.0531391 	6487.09
0.0533934 	6485.15
0.0536476 	6483.21
0.0539019 	6481.27
0.0541562 	6479.33
0.0544104 	6477.39
0.0546647 	6475.45
0.0549189 	6473.32
0.0551732 	6471
0.0554274 	6468.69
0.0556817 	6466.37
0.0559359 	6464.06
0.0561902 	6461.74
0.0564444 	6459.43
0.0566987 	6457.12
0.056953 	6454.8
0.0572072 	6452.49
0.0574615 	6450.17
0.0577157 	6447.86
0.05797 	6445.54
0.0582242 	6443.23
0.0584785 	6440.92
0.0587327 	6438.6
0.058987 	6436.29
0.0592412 	6433.97
0.0594955 	6431.66
0.0597497 	6429.34
0.060004 	6426.61
0.0602583 	6423.86
0.0605125 	6421.1
0.0607668 	6418.35
0.061021 	6415.59
0.0612753 	6412.83
0.0615295 	6410.08
0.0617838 	6407.32
0.062038 	6404.57
0.0622923 	6401.81
0.0625465 	6399.06
0.0628008 	6396.3
