1.0	27757.4281934
2.0	-8714.72752484
3.0	2613.2199886
4.0	-899.276249973
5.0	279.699318082
6.0	-102.232415837
7.0	25.637019421
8.0	-13.890825263
9.0	1.68224569877
10.0	-2.05860410176
11.0	0.271488634343
12.0	0.315328607068
13.0	0.698183983562
14.0	0.836108318296
15.0	0.863064569333
16.0	0.837470414433
17.0	0.945491429297
18.0	1.01106886318
19.0	1.07234837719
20.0	1.13029780019
21.0	1.18916635033
22.0	1.25053656075
23.0	1.29435086799
24.0	1.31211513761
25.0	1.33349286412
26.0	1.33621844923
27.0	1.34392921322
28.0	1.35443719755
29.0	1.35560455246
30.0	1.3583562945
31.0	1.35523521751
32.0	1.34808121563
33.0	1.34821788195
34.0	1.3507144131
35.0	1.34492741505
36.0	1.34409178114
37.0	1.33540450114
38.0	1.33786891271
39.0	1.33149053716
40.0	1.3315118621
41.0	1.3313855464
42.0	1.33360982992
43.0	1.33575145682
44.0	1.33692760341
45.0	1.33745309759
46.0	1.33931674058
47.0	1.34475126919
48.0	1.34651523256
49.0	1.34823936822
50.0	1.35412688176
51.0	1.3593995676
52.0	1.36530832657
53.0	1.37425643476
54.0	1.38161457046
55.0	1.38251795141
56.0	1.38944941243
57.0	1.39709119829
58.0	1.40574032817
59.0	1.41410848011
60.0	1.42434863562
61.0	1.43163310021
62.0	1.439850438
63.0	1.4461233979
64.0	1.45292907211
65.0	1.45991718122
66.0	1.46452355203
67.0	1.46972613774
68.0	1.4755855175
69.0	1.48003445081
70.0	1.48524956919
71.0	1.48961087272
72.0	1.49460273874
73.0	1.49905803718
74.0	1.5046270658
75.0	1.50967438047
76.0	1.51533348538
77.0	1.51989942983
78.0	1.52513282939
79.0	1.53015701194
80.0	1.5357675201
81.0	1.54048447275
82.0	1.54499589397
83.0	1.55102312586
84.0	1.55673654193
85.0	1.56234457851
86.0	1.56653269435
87.0	1.57249698502
88.0	1.57744905812
89.0	1.58292495791
90.0	1.58740205773
91.0	1.59210271407
92.0	1.59697141108
93.0	1.60145839027
94.0	1.60646811973
95.0	1.61061001588
96.0	1.61485173414
97.0	1.61894747662
98.0	1.62339535403
99.0	1.62725284554
100.0	1.63104519794
101.0	1.63545153472
102.0	1.63992044603
103.0	1.64430710409
104.0	1.64835373026
105.0	1.65280089172
106.0	1.65700993385
107.0	1.66092128634
108.0	1.66509693529
109.0	1.66934426859
110.0	1.67340039506
111.0	1.67691096762
112.0	1.68120289982
113.0	1.68446994388
114.0	1.68873775271
115.0	1.6922740517
116.0	1.69631643259
117.0	1.69971762125
118.0	1.7032865371
119.0	1.70663676922
120.0	1.70993409175
121.0	1.71325902267
122.0	1.71656244745
123.0	1.71964845149
124.0	1.72289906769
125.0	1.72593604859
126.0	1.72887504604
127.0	1.73178398627
128.0	1.73467414498
129.0	1.73733454143
130.0	1.74015905008
131.0	1.74302416893
132.0	1.74582406316
133.0	1.74851386584
134.0	1.75101213509
135.0	1.75343389242
136.0	1.75573834946
137.0	1.75841848563
138.0	1.7605513585
139.0	1.76300902018
140.0	1.76547066117
141.0	1.76717346626
142.0	1.76959620491
143.0	1.77102357132
144.0	1.77326113492
145.0	1.77486245964
146.0	1.77680741133
147.0	1.77849239155
148.0	1.78006069892
149.0	1.78172298136
150.0	1.78344061044
151.0	1.78493781896
152.0	1.7864798812
153.0	1.78790451143
154.0	1.78934239727
155.0	1.79053289925
156.0	1.79194391659
157.0	1.7932155752
158.0	1.79428935616
159.0	1.79542286717
160.0	1.7964366035
161.0	1.79751577511
162.0	1.79850758158
163.0	1.79939356186
164.0	1.8006132713
165.0	1.80155804441
166.0	1.80218358991
167.0	1.80306380004
168.0	1.80368180387
169.0	1.80442335915
170.0	1.80497623613
171.0	1.80578006236
172.0	1.80625945531
173.0	1.80694457761
174.0	1.80751814014
175.0	1.80803844841
176.0	1.80857349199
177.0	1.80921759221
178.0	1.80947174935
179.0	1.80991200234
180.0	1.81022453048
181.0	1.81072454752
182.0	1.81098732521
183.0	1.81118911362
184.0	1.81136827286
185.0	1.81156334096
186.0	1.81180441244
187.0	1.8118365236
188.0	1.81202917644
189.0	1.81218148481
190.0	1.81222993174
191.0	1.81225744981
192.0	1.81231782473
193.0	1.8123868051
194.0	1.8123893403
195.0	1.81240804526
196.0	1.81238898922
197.0	1.81235987741
198.0	1.81233457101
199.0	1.81228084123
200.0	1.81223579096
201.0	1.81222170535
202.0	1.81214461098
203.0	1.81202451212
204.0	1.81198082905
205.0	1.8118049231
206.0	1.81196159283
207.0	1.81189191377
208.0	1.81190830124
209.0	1.81186271266
210.0	1.81183218133
211.0	1.81188378149
212.0	1.81189267368
213.0	1.81182394581
214.0	1.81191973127
215.0	1.8120429963
216.0	1.81208613053
217.0	1.81217753886
218.0	1.81222419721
219.0	1.81241778725
220.0	1.81242003865
221.0	1.81261617701
222.0	1.81270088509
223.0	1.81285008679
224.0	1.81314563133
225.0	1.81332929077
226.0	1.81347713032
227.0	1.81356933585
228.0	1.81389275627
229.0	1.81417398826
230.0	1.8144519806
231.0	1.81467865119
232.0	1.81496064732
233.0	1.81524552943
234.0	1.81547048886
235.0	1.81577640739
236.0	1.81600307399
237.0	1.81630571483
238.0	1.81664140441
239.0	1.8169318284
240.0	1.81728944781
241.0	1.81763849115
242.0	1.8179539246
243.0	1.8182735124
244.0	1.81866029368
245.0	1.81902172589
246.0	1.8193369686
247.0	1.81969130362
248.0	1.81994901739
249.0	1.82033044104
250.0	1.82066205842
251.0	1.82107396732
252.0	1.82143006867
253.0	1.82185603607
254.0	1.82221980038
